accuracy,balanced_accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,kappa,roc_auc_ovr_macro,roc_auc_available,train_time,test_time,classifier,family,arm,signed,hash_seed,split,m,k,corpus,embed_seconds
0.7959442332065906,0.637322635097129,0.7884597537375782,0.7959442332065906,0.786370761446075,0.6554957153801917,0.637322635097129,0.6357044978849873,0.7507494750135092,0.7496146522803517,0.961182565127785,True,0.3493223250261508,0.05017608200432733,RF,tabulation,tabulation-signed,True,0,3,28111,3,dedup,1.0768380209919997
0.788339670468948,0.6286206553293513,0.7759408515751098,0.788339670468948,0.7735438215920403,0.6402406888111305,0.6286206553293513,0.6204401207440002,0.7413102220536123,0.7401457406841332,0.951931168949048,True,0.3543684500036761,0.10207288496894762,RF,tabulation,tabulation-signed,True,0,4,28111,3,dedup,1.0768380209919997
0.7870722433460076,0.6807378763532923,0.7820914258747653,0.7870722433460076,0.7804759899533706,0.702866216580777,0.6807378763532923,0.6777312239423824,0.7403516064719812,0.739666353734175,0.8351242443766221,True,0.55399965896504,0.0035100370296277106,DT,tabulation,tabulation-signed,True,0,0,28111,3,dedup,1.0768380209919997
0.7858048162230672,0.6498164353254453,0.780382346925985,0.7858048162230672,0.7817669577805711,0.6525989544360485,0.6498164353254453,0.647995893087304,0.7376576462326938,0.7374438080010712,0.8196508329262947,True,0.5555943450308405,0.0035147659946233034,DT,tabulation,tabulation-signed,True,0,1,28111,3,dedup,1.0768380209919997
0.7832699619771863,0.6672715761338721,0.7842209780442378,0.7832699619771863,0.7797965961347372,0.6749623981467273,0.6672715761338721,0.6608482509676554,0.7358566902441919,0.7350659296423206,0.8283464660762732,True,0.5550902609829791,0.0034620179794728756,DT,tabulation,tabulation-signed,True,0,2,28111,3,dedup,1.0768380209919997
0.7921419518377694,0.6602182792557633,0.7949165087552046,0.7921419518377694,0.7893515988346581,0.6788356002679117,0.6602182792557633,0.660280907786042,0.7460713700090713,0.7456259681845704,0.8250404629605605,True,0.5579255179618485,0.0034935270086862147,DT,tabulation,tabulation-signed,True,0,3,28111,3,dedup,1.0768380209919997
0.788339670468948,0.6222194368242371,0.7773464745927281,0.788339670468948,0.7786935392322231,0.6269653162734291,0.6222194368242371,0.6172828486780012,0.741369774232835,0.7406434164373531,0.8059399976253737,True,0.5595226979930885,0.0034906009677797556,DT,tabulation,tabulation-signed,True,0,4,28111,3,dedup,1.0768380209919997
0.8022813688212928,0.668624941810679,0.7947932191990867,0.8022813688212928,0.7905769448809998,0.7117549978710233,0.668624941810679,0.6696708729309343,0.7585480055134444,0.7574231083046579,0.9726242131209155,True,205.74636133399326,0.020416998013388366,LR,tabulation,tabulation,False,1,0,28111,3,dedup,0.9420020940015092
0.779467680608365,0.6605133055230298,0.7636009521617636,0.779467680608365,0.7702706798525265,0.658010196013006,0.6605133055230298,0.6568861853516345,0.7294266729142665,0.7291719272773183,0.9787642917020878,True,174.9873846360133,0.019536105974111706,LR,tabulation,tabulation,False,1,1,28111,3,dedup,0.9420020940015092
0.7870722433460076,0.6340099042784517,0.7776578470278279,0.7870722433460076,0.7762137687654258,0.7019290299011115,0.6340099042784517,0.6444553681777726,0.7399409474638455,0.7389701538388826,0.9673521804977373,True,165.8815510389977,0.01987756899325177,LR,tabulation,tabulation,False,1,2,28111,3,dedup,0.9420020940015092
0.7858048162230672,0.6488270258309082,0.7798676787083013,0.7858048162230672,0.7812836533221876,0.6502519524080256,0.6488270258309082,0.6463762616333835,0.7381894743186498,0.7379788325270096,0.9741496643364479,True,176.14288836100604,0.019023168017156422,LR,tabulation,tabulation,False,1,3,28111,3,dedup,0.9420020940015092
0.7984790874524715,0.6809540424333982,0.7884411632227091,0.7984790874524715,0.7896364169477503,0.6803646176962401,0.6809540424333982,0.6732817318845185,0.7535194843188981,0.7530939278713304,0.9719667409831132,True,188.9455381029984,0.020918862021062523,LR,tabulation,tabulation,False,1,4,28111,3,dedup,0.9420020940015092
